,text,date
334,"In 2021, Lionel Messi won a well deserved Balón d'Or after leading Barcelona and then winning Copa America with Argentina. You haters led a massive campaign to discredit his success and the criticism was too much such that Messi fell out of favor to win FIFA the Best. That year, Lewandowski couldn't lead Poland beyond Euro group stage, didn't even play UCL beyond RO16 (though his team reached and was eliminated at the quarter final but he didn't play because of injury). But Messi won with Barcelona and Argentina but because of hate, you campaigned massively.  Fast forward to 2023 award, Haaland deserved this more than Messi, I won't lie, however the coaches and players chose Messi. And why I'm happy is because, he got back what they took from him in 2021. You can cry all you want, it changes nothing. Thank you. Messi is massive by the way🐐  What goes around comes around👍","Jan 16, 2024 · 10:04 AM UTC"
335,Messi really knows how to treat his fans well. Barcelona lost to Real Madrid yesterday and now he is consoling us with another FIFA the best award. The goat 🐐 for a reason😂,"Jan 15, 2024 · 9:19 PM UTC"
336,🚨Lionel Messi is the first player from @MLS and @InterMiamiCF to win Ballon D’Or and FIFA The Best Award 🙌🐐  Messi’s insane Leagues Cup run with Inter Miami was one of the contributing factors ✅🤯,"Jan 15, 2024 · 11:16 PM UTC"
337,"So, Real Madrid fans' el Clasico celebrations were cut short because Lionel Messi won the FIFA the best award. All this because their own players voted him.","Jan 16, 2024 · 5:10 AM UTC"
338,Flopped at PSG • Knocked out of French Cup • Ghosted against Bayern in UCL • Lost US Open Cup final • 1 MLS goal all year • Hasn't played a match since August  Result: FIFA The Best winner❌📷📷,"Jan 18, 2024 · 6:12 AM UTC"
339,🌟🧠 Pep Guardiola es el GANADOR del Premio FIFA The Best al MEJOR DT del 2023.,"Jan 15, 2024 · 7:42 PM UTC"
340,"📌Kylian Mbappé votó a Pep Guardiola y a Xavi como el mejor y tercer mejor entrenador del 2023, respectivamente, en el FIFA The Best.","Jan 15, 2024 · 8:12 PM UTC"
341,"🚨⚪️🔴 Jordan Henderson à l'Ajax, c'est parti ! Accord conclu dès maintenant puisque l'ancien capitaine de Liverpool se rendra à Amsterdam jeudi.  Examens médicaux à suivre demain.  #Amsterdam #MercatOM #TransferNews #TheBest #FIFATheBest #EURO2024 #UEFA #UCL #football","Jan 18, 2024 · 6:07 AM UTC"
342,#FIFATheBest  Absolutely It's always a thrill to see so many talented players and coaches being recognized for their hard work and achievmìnhents.,"Jan 18, 2024 · 6:07 AM UTC"
343,"8 Ballon d'Ors. 8 FIFA The Best.  Perfection, the greatest footballer of all time. 🐐🇦🇷","Jan 15, 2024 · 8:57 PM UTC"
344,With fifa the best part i agree but with 5 legitimate trophies is just delusional. Tell me how his 6 golden boots are undeserved?,"Jan 18, 2024 · 6:05 AM UTC"
345,"2023 FIFA the best is obviously questionable but people voted for him which he has no control over and it's really funny that Cristiano fans cannot digest or understand. They talk about having more fans, having more admirers and what not...","Jan 18, 2024 · 6:02 AM UTC"
346,"⚽️🏆 And the 2023 Best FIFA Men's World 11 is named!  The best 11 is led by Messi, who won the Best FIFA Men's Player, followed by guys like Erling Haaland and Kylian Mbappe. Congratulations to the winners! 🥳🏅  #Nova88 #FIFATheBest","Jan 18, 2024 · 5:55 AM UTC"
347,Diaminin yang kenceng ya guysssssssss.  FIFA The Best maupun BDO 😇,"Jan 18, 2024 · 5:51 AM UTC"
348,"No point was solid enough.  Top assister and highest match ratings?? Lmao, is that all needed to win FIFA The Best??  Deep down every Messi fan knows it wasn't deserved in any way.","Jan 18, 2024 · 5:50 AM UTC"
349,"IDC about FIFA the best and I don't think his MLS career is worth as much but he played half the season in 2023 for PSG, got to MLS and played a cup tournament. It's not like he's just been inactive.   He was definitely going to win bdor though after his WC. Don't be delulu","Jan 18, 2024 · 5:46 AM UTC"
350,"IF Messi wins FIFA the Best for doing absolutely nothing in 2023, that’s gonna open a lot of neutral fans’ eyes tbh.","Jan 15, 2024 · 8:33 PM UTC"
351,bodied pessi 2023 Ballon d'or &fifa the best award+ messi ghosted 2 finals in 2021,"Jan 18, 2024 · 5:43 AM UTC"
352,"Quien sabe de marketing sabe que esto es una estrategia de retargeting. No es que los jugadores sean tontos, esto es negocio puro. Quien le interese que le explique,écheme giño  #Messi𓃵 #FIFATheBest #CR7","Jan 18, 2024 · 5:31 AM UTC"
353,"Aitana Bonmatí galardonada con el premio FIFA “The Best” 🏆  ⚽️ La futbolista española cierra un año inolvidable: Balón de Oro, MVP de la Champions, Premio UEFA a la Mejor Jugadora de Europa y Balón de Oro del Mundial.   Un gran ejemplo para tod@s.  ¡Enhorabuena, @AitanaBonmati !","Jan 15, 2024 · 10:21 PM UTC"
354,"📌Lionel Messi votó a Pep Guardiola y a Xavi como el mejor y segundo mejor entrenador del 2023, respectivamente, en el FIFA The Best.","Jan 15, 2024 · 8:19 PM UTC"
355,“We weren’t in MLS at 36”   All that just for Messi to become the 1st player in history to bring a ballon d’or and FIFA the best award in the United States at the age of 36.  😂😂,"Jan 15, 2024 · 9:36 PM UTC"
356,Thank you to Fede Valverde and Luka Modric for voting Messi in FIFA The Best Awards 👏👏👏👏👏👏👏  Class act from class players !,"Jan 17, 2024 · 8:30 AM UTC"
357,Oh no! Yet another FIFA The Best loading,"Jan 18, 2024 · 5:13 AM UTC"
358,"🚨 BREAKING NEWS 🚨  The FIFA saga continues! Allegations swirl as Jorge Messi, Chiqui Tapia, reptilians, and Masons join forces with Negreira to secure votes for Messi in FIFA The Best awards.  Luka Modric and Fede Valverde caught in the crossfire! 🤯","Jan 15, 2024 · 10:01 PM UTC"
359,Tiktoker berates Mikel Obi's support of Lionel Messi as #FIFATheBest.,"Jan 17, 2024 · 12:18 PM UTC"
360,🚨  Cristiano Ronaldo has spoken out against Lionel Messi after winning FIFA the Best award!  What he says will shock you 😱,"Jan 17, 2024 · 3:22 PM UTC"
361,Messi THE BEST #Thebest #GOAT #fifathebest #Messi,"Jan 18, 2024 · 5:10 AM UTC"
362,Messi didn’t ask anyone to vote for him He didn’t even come to ceremony  What you guys are blabbering??  Players voted for him  Whats the problem you guys??? Can’t digest greatness?? Sit on a corner and cry Cry baby fans 😂😂🤣🤣 Sorry clowns 😂🤣🤡🤡  #Messi #FIFATheBest,"Jan 18, 2024 · 5:08 AM UTC"
363,The first and only player to win the Ballon d'Or from outside Europe  The first and only player to win the FIFA The Best award from outside Europe  The first and only player to be included in the FIFA Team of the Year from outside Europe  The Greatest of all time Lionel Messi🐐,"Jan 18, 2024 · 4:52 AM UTC"
364,"Messi e Haaland terminaram empatados e o argentino levou o prêmio FIFA The Best, no critérios de desempate (voto dos capitães)...","Jan 18, 2024 · 5:05 AM UTC"
365,Pep won FIFA the best award yesterday while Jose Mourinho got sacked today.  There is serious level to this game!,"Jan 16, 2024 · 9:47 AM UTC"
366,"Cristiano Ronaldo posts message after Lionel Messi wins FIFA Player of the Year Award  In the realm of football titans, the rivalry between Cristiano Ronaldo and Lionel Messi continues to captivate fans worldwide, reported by GOAL. After Messi clinched the FIFA The Best Men's Pla","Jan 18, 2024 · 4:59 AM UTC"
367,"Bruh can't even defend his point 😂💔... Imagine bringing 2022 wc to proof that Messi deserve 2023 fifa the best award, like WTF bruh😂💔?.... It's so annoying that this days all this player don't acknowledge the rules of this award.. favoritism at the peak☹️ #Messi #FIFATheBest","Jan 18, 2024 · 4:48 AM UTC"
368,Lionel Messi's Longevity is Unrivaled.🔥🔥  #Messi𓃵 #GOAT𓃵 #FIFATheBest #GreatestOfAllTime,"Jan 16, 2024 · 6:56 PM UTC"
369,🚨  Cristiano Ronaldo has spoken out against Lionel Messi after winning FIFA the Best award!  What he says will shock you 😱,"Jan 17, 2024 · 3:26 PM UTC"
370,Everything except FIFA The Best 2023 and maybe Ballon D'or 2010 is deserved,"Jan 18, 2024 · 4:34 AM UTC"
371,"If you are not happy that Messi won. Please Go to court 🤣, Messi is qualified to win a trophy from the bench. The guy is too much. 💃💃💃  #FIFATheBest #Messi #FIFABestAwards","Jan 18, 2024 · 4:33 AM UTC"
372,Messi's performance in 2023:  • PSG's failed merger ❌ • Eliminated from the French National Cup ❌ • Eliminated from UCL by Bayern Munich ❌ • US Open Cup final ❌ • 1 MLS goal all year ❌ • There hasn't been any match since August ❌  Result: FIFA The Best 2023 🤣,"Jan 18, 2024 · 4:20 AM UTC"
373,"Bola de ouro é um prêmio da revista Francesa, este prêmio que é votado pelos capitães de seleções, etc é o FIFA The Best.","Jan 18, 2024 · 4:18 AM UTC"
374,"⚽️🏆Đội hình tiêu biểu này do Messi dẫn đầu, người đã giành giải Cầu thủ Nam xuất sắc nhất của FIFA, tiếp theo là những người như Erling Haaland và Kylian Mbappe.🥳🏅  🔗Tìm hiểu thêm: cli.re/n88vnx #FIFATheBest #Nova88","Jan 18, 2024 · 4:18 AM UTC"
375,"⚽️🏆And the 2023 Best FIFA Men's World 11 is named!  The best 11 is led by Messi, who won the Best FIFA Men's Player, followed by guys like Erling Haaland and Kylian Mbappe. Congratulations to the winners!🥳🏅  🔗Check us out: cli.re/nova88blog #FIFATheBest #Nova88","Jan 18, 2024 · 4:15 AM UTC"
376,"Mikel Obi's insights shed light on questionable aspects of Messi winning; doubts arise over Messi deserving the award this year. The imposed accolade on Messi tarnishes his reputation, a regrettable situation.  #FIFATheBest","Jan 18, 2024 · 4:08 AM UTC"
377,And behaviour?? Lol So a person A plays briliant and quiet Person B plays brilliant and outspoken   Fifa yeah let's vote for the quiet good kid Wtf was that? Is this fifa the best or moral science class??,"Jan 18, 2024 · 4:04 AM UTC"
378,"📊 Lionel Messi depuis ses 30 ans :  🏟️ 348 matchs (400 G/A) ⚽️ 259 buts 🅰️ 141 passes décisives 🏆 13 titres  🥇🥇🥇 Ballon d'Or 🥇🥇 Soulier d'Or 🥇🥇🥇 FIFA The Best 🥇🥇 Lauréus 🥇 MVP Coupe du monde  🥇 MVP Copa America 🥇 MVP Finalissima 🏆 Coupe du Monde 🏆 Copa America 🏆 Finalissima  Pour l'Argentine : 64 matchs, 50 buts, 21 passes décisives, 3 finales, 3 titres, 3 MVP.","Jan 16, 2024 · 5:04 PM UTC"
379,"🚨 Official: David Alaba's votes for the ""FIFA THE BEST"" award:  1. Erling Haaland  2. Rodri  3. Kevin De Bruyne","Jan 15, 2024 · 8:40 PM UTC"
380,"2. You are using this as a reference to justify Messi fifa the best win.But ignoring the fact that Messi has nothing, I repeat nothing “more” than Haaland and Mbappe,whilst Ronaldo had more goals than Messi and ribery combined that year,I repeat combined!and better individually","Jan 18, 2024 · 3:43 AM UTC"
381,Er hat mehr „FIFA the best“ award verdient als Lionel Messi,"Jan 18, 2024 · 3:17 AM UTC"
382,"Lastly I just want to double up on the fact Mbappe has been a professional player for 7 years and is yet to have a ballon d’or podium finish, golden boot, any UEFA award, FIFA the best, or a champions League  End of thread. Likes & rts appreciated ❤️","Jan 18, 2024 · 3:15 AM UTC"
383,Sunil Chhetri refuses to include Lionel Messi and Kylian Mbappe among his votes for 2023 FIFA The Best Men’s Player award https://infowavenews.online/sunil-chhetri-refuses-to-include-lionel-messi-and-kylian-mbappe-among-his-votes-for-2023-fifa-the-best-mens-player-award/?feed_id=6139&_unique_id=65a8975d732df,"Jan 18, 2024 · 3:13 AM UTC"
384,Sunil Chhetri refuses to include Lionel Messi and Kylian Mbappe among his votes for 2023 FIFA The Best Men’s Player award https://infowavenews.online/sunil-chhetri-refuses-to-include-lionel-messi-and-kylian-mbappe-among-his-votes-for-2023-fifa-the-best-mens-player-award/?feed_id=6137&_unique_id=65a8975cba446,"Jan 18, 2024 · 3:13 AM UTC"
385,"Bums, who voted for Messi? Why are you losers sitting and scratching your head for when captains are making decisions? They chose the greatest footballer to ever kick a ball. Its that simple. Acting as FIFA the best is voted and won like Dubai d'Or.","Jan 18, 2024 · 3:06 AM UTC"
386,"Marta é a primeira jogadora imortalizada em cerimônia do FIFA The Best!   A primeira entre homens e mulheres a receber a homenagem ainda em atividade. Além disso, o troféu para o gol mais bonito do ano no futebol feminino terá o nome da nossa craque! Parabéns, Rainha! 👑🇧🇷","Jan 15, 2024 · 10:17 PM UTC"
387,"I said it wasn't favourable to Messi in 2021 with the FIFA The Best Award and your response is that the Ballon D'or's voting changes post 2021 are now favourable to him? And no, his Copa America would have counted towards it, just like the Euros and Copa America will count -","Jan 18, 2024 · 3:01 AM UTC"
388,"#Jan2024 | Ter, 16/01 |📱📺🎥🎬⚽🏈☕😀🙏 🛍️ (• A14 5G) ☀️🚿📺📱✨  #SportsCenter #ESPN #FIFA #FIFATheBest #TheBest #Messi (12h06)","Jan 18, 2024 · 2:59 AM UTC"
389,"I just lost half of my brain cells reading all that. Here's a picture of your hero, the one and only Camenaldo.  When he wins another FIFA the Best or Ballon D'Or, I'll respond to you.","Jan 18, 2024 · 2:53 AM UTC"
390,Ok mais tjrs - de BO  Moins de SO Moins de CDM  Moins de finale CDM  Moins de MVP CDM Moins de GA en carrière  Flop à la juve  Flop à United  Flop en Arabie  Moins de FIFA THÉ BEST  Moins de prix playmaker  L’éternel second quoi,"Jan 18, 2024 · 2:52 AM UTC"
391,"Ronaldo, Pep Guardiola, Arsene Wenger, dan tokoh sepakbola lain mendeskripsikan Lionel Messi dalam satu kata. 🐐   Coba kalian juga dong! 👇   #FIFATheBest #Megabintang #TimKlasik","Jan 18, 2024 · 2:50 AM UTC"
392,🚨Neymar denies voting for Messi in yesterday's FIFA The Best awards.  This is proof that FIFA invented fake votes so that Messi could win!  What a corrupt organisation,"Jan 16, 2024 · 5:06 PM UTC"
393,We can use exactly the same words for fifa the best 2023 😂,"Jan 18, 2024 · 2:44 AM UTC"
394,"3 ballon d’or  2 soulier d’or  1 CDM  2x MVP CDM  11x prix playmaker  3 FIFA Thé Best  8 Liga   Non, il ne s’agit pas de la carrière d’un joueur mais bel et bien l’écart entre Lionel Messi et CR7.  Prend 7 Doliprane.","Jan 18, 2024 · 2:38 AM UTC"
395,"So every star that wins a trophy should win the FIFA the best, if so why didn’t KDB win it instead of that fraud. The fraud shouldn’t even be in the top 3 at first…he was extremely average last year. There were tons of player better than him including Haaland but I don’t blame","Jan 18, 2024 · 2:35 AM UTC"
396,"FIFA THE BEST 2023🏆  Seleções do ano, eleita pela FIFPro! E você torcedor, mudaria algo?👀","Jan 18, 2024 · 12:07 AM UTC"
397,"FIFA THE BEST 2023🏆  São eleitos os melhores jogadores do mundo, Aitana e Lionel Messi. Os melhores goleiros, Mary Earps e Ederson. E, Pep Guardiola e Sarina Wiegman são os melhores técnicos!","Jan 18, 2024 · 12:06 AM UTC"
398,"Leo Messi wins FiFa best? I get it, he is great but, cmon #FIFATheBest make it less obvious guys","Jan 18, 2024 · 2:29 AM UTC"
399,Not a better thief than certain burger king league peasant winning fifa the best in 2024 for 5 rigged games in 2022,"Jan 18, 2024 · 2:28 AM UTC"
400,How does the world lockdown relate to anything?  Lewy eventually won the FIFA the Best 2021 — when Messi was clearly better individually — but no Messi fan cried or complained bcos the voting process was transparent  Stop crying & blame the players & coaches who voted Messi,"Jan 17, 2024 · 8:19 PM UTC"
401,So it doesn't make sense as to why Messi would be chosen. And i get your point about golden ball in 14. But that and FIFA The Best 23 are probably the only two times he's been favored in individual awards,"Jan 18, 2024 · 2:22 AM UTC"
402,"1. Yes he as, explain how he wasn't. 2. Recently yes, but no in 2021 for the FIFA The Best award. 3. Ok, how many games did you watch him play? 4. He played far less MLS games than he has Ligue 1 games, so I don't know why you're exclusively focusing on the MLS there?","Jan 18, 2024 · 2:18 AM UTC"
403,"The footballers thought world cup was included in this year's fifa the best LMAO, it's insignificant 💀  Ronaldo's performance vs Spain will always be bigger than Pessi's world cup 5 pen legacy","Jan 18, 2024 · 2:14 AM UTC"
404,Messi getting 2 fifa the best & a bd'or bc of the WC. Captains & footballers voting for him.He is unanimously considered the GOAT of football while pendu is done & dusted forgotten by the same footballers  Ofc pendu fans wont take WC seriously where their idol flopped big time 😭,"Jan 18, 2024 · 2:13 AM UTC"
405,"Lors de la cérémonie ""Fifa The Best"" qui s'est déroulée ce lundi à Londres, Lionel Messi a été couronné meilleur joueur de l'année 2023, remportant ainsi son troisième trophée après 2019 et 2022. 🥇🏆🐐","Jan 15, 2024 · 9:56 PM UTC"
406,ta concorrendo com o Fifa the Best pra ver quem tem a premiação mais merda,"Jan 18, 2024 · 2:12 AM UTC"
